,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1512738101474512898,1512738101474512898,1649499843000.0,2022-04-09 18:24:03,+0800,,"Призёрам Олимпиады в Пекине пообещали вместо автомобилей денежное вознаграждение. Всё потому, что иностранные производители не смогли поставить необходимое количество машин из-за санкций.  Дарить машины призёрам начали в 2006-м. Два года назад олимпийцы получили по BMW X5 или X3  https://t.co/skMp0MBpgd",ru,[],[],228661749,228661749,lentaruofficial,Лента.ру,6,18,https://twitter.com/lentaruofficial/status/1512738101474512898,[],['https://pbs.twimg.com/media/FP5TSUDXMAAoXll.jpg'],1,https://pbs.twimg.com/media/FP5TSUDXMAAoXll.jpg,False,18,12,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
1,1512710683955191811,1512710683955191811,1649493306000.0,2022-04-09 16:35:06,+0800,,"Russia's Olympic medalists from Beijing 2022 Winter Games will be awarded a cash prize, rather than the usual prize of a BMW Crossover worth $105,000.  Foreign car manufacturers can't deliver the required amount of vehicles to Russia due to sanctions against the country.  https://t.co/HIK19KUDFF",en,[],[],255513598,255513598,DannyWArmstrong,Danny Armstrong,6,16,https://twitter.com/DannyWArmstrong/status/1512710683955191811,[],"['https://pbs.twimg.com/media/FP44P_KXsAIakKT.jpg', 'https://pbs.twimg.com/media/FP45k4wXsAcv7dJ.jpg']",1,https://pbs.twimg.com/media/FP44P_KXsAIakKT.jpg,False,3,1,1,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
2,1512423168643846147,1512416293433008128,1649424757000.0,2022-04-08 21:32:37,+0800,,"@the_shimponavt @whiskieman Случайно увидел на просторах интернета, радиаторная решётка с закосом под BMW повеселила",ru,[],[],152572074,152572074,max_1976,Максимус,5,21,https://twitter.com/max_1976/status/1512423168643846147,[],[],0,,False,0,2,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,"[{'screen_name': 'the_shimponavt', 'name': 'ККЛЧРТ', 'id': '22127106'}, {'screen_name': 'whiskieman', 'name': 'Выпивка Ünd Позитив 🥃', 'id': '186141311'}]",,,,
3,1512416293433008128,1512416293433008128,1649423118000.0,2022-04-08 21:05:18,+0800,,"Немножко похоже на BMW. Чуть-чуть совсем, ггг  https://t.co/W3ftgnDEdI",ru,[],[],152572074,152572074,max_1976,Максимус,5,21,https://twitter.com/max_1976/status/1512416293433008128,[],['https://pbs.twimg.com/media/FP0ul7qWUAYWas1.jpg'],1,https://pbs.twimg.com/media/FP0ul7qWUAYWas1.jpg,False,0,5,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
4,1512386055827341316,1512386055827341316,1649415909000.0,2022-04-08 19:05:09,+0800,,Отзыв автовладельца BMW X6 о шине Bridgestone Potenza Sport  https://t.co/vBCdwBs3Eg,und,[],[],228805739,228805739,mosautoshina,Мосавтошина,5,19,https://twitter.com/mosautoshina/status/1512386055827341316,['https://mosautoshina.ru/review/bridgestone/potenza-sport/'],[],0,,False,0,0,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
5,1512306094764351488,1512306094764351488,1649396844000.0,2022-04-08 13:47:24,+0800,,"""Park"" from here That's about what the residents of Warsaw want to say, who accept ""poor"" Ukrainian refugees who roll out in their luxury cars.  Are they also asking for charitable help from BMW?  https://t.co/9NKJx3pn28",en,[],[],1148259282414166016,1148259282414166016,bigrussianshop,bigrussianshop🇷🇺,5,13,https://twitter.com/bigrussianshop/status/1512306094764351488,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1512305857270329344/pu/img/JeJ16MVTZuSA77Hi.jpg,False,1,0,1,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
6,1512130936523169793,1512130936523169793,1649355083000.0,2022-04-08 02:11:23,+0800,,"Вот в этой фигне проблема у всех BMW F серии. Особенно часто можно видеть на моделях x3. Отходит контакт, и полоски перестают светить  https://t.co/4Lc6oXiHud",ru,[],[],187025896,187025896,DVRud,Denis Rud`,5,02,https://twitter.com/DVRud/status/1512130936523169793,[],['https://pbs.twimg.com/media/FPwrEZqWUAUQOS5.jpg'],1,https://pbs.twimg.com/media/FPwrEZqWUAUQOS5.jpg,False,0,0,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
7,1512056133170651137,1512055314836770817,1649337249000.0,2022-04-07 21:14:09,+0800,,@BMW None of them,en,[],[],218349915,218349915,rnew1125,Путин b.1952 d.скоро,4,21,https://twitter.com/rnew1125/status/1512056133170651137,[],[],0,,False,1,0,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,"[{'screen_name': 'BMW', 'name': 'BMW', 'id': '1545994664'}]",,,,
8,1512045073638334477,1512045073638334477,1649334612000.0,2022-04-07 20:30:12,+0800,,Конкурент BMW X5 от Alfa Romeo: каким он может быть  ➡ Читать далее  https://t.co/4GgD9xXruT  https://t.co/ry3L8FBGxQ,ru,[],[],761437438661320704,761437438661320704,AUTOLOGACH,AUTOLOGACH,4,20,https://twitter.com/AUTOLOGACH/status/1512045073638334477,['http://autonavigator.moscow/konkurent-bmw-x5-ot-alfa-romeo-kakim-on-mozhet-byt/'],['https://pbs.twimg.com/media/FPvc-z0XIAYBxyX.jpg'],1,https://pbs.twimg.com/media/FPvc-z0XIAYBxyX.jpg,False,0,0,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
9,1511985979762040839,1511985979762040839,1649320523000.0,2022-04-07 16:35:23,+0800,,Известный автоблогер Калугу сравнил с Монако  https://t.co/NBGKYiv5b7  В Калугу на своем позолоченном BMW приехал известный российский автоблогер Эрик Давидыч  https://t.co/SP90ZlDWE2,ru,[],[],3696150015,3696150015,kalugnews,Калужские новости,4,16,https://twitter.com/kalugnews/status/1511985979762040839,['https://kaluganews.ru/fn_914056.html'],['https://pbs.twimg.com/media/FPunPF1WUAEBE3y.png'],1,https://pbs.twimg.com/media/FPunPF1WUAEBE3y.png,False,0,0,0,,bmw OR BMW,,"55.751244,37.618423,500km",,,,,[],,,,
